supergroup	division	subdivision	class	order	family	genus	genomes	max.rDNA_copies	max.rDNA_variants	avg.distance	min.length	max.length	mean.length
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Hylodesmum	1	15	13	0.026721848760162	4550	5826	5695
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga	3	764	4	0.00354497465656003	5694	5771	5748.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lablab	1	72	66	0.0499307599881561	4271	5931	5764
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	2	84	3	0.0366692887897597	5436	5857	5797.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	2	54	13	0.00990864960748732	4686	5828	5821.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	4	68	9	0.0564622038842298	4336	5884	5326.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Macrotyloma	2	11	9	0.013798706126039	5449	5819	5817
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	5	22	5	0.0048491250517967	5073	5846	5747.4
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mucuna	2	183	183	0.0488956448706084	4366	5861	5568
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Nissolia	1	2	2	0.0265221737332422	5129	5826	5826
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	2	17	15	0.0781741938193546	4442	6048	5806
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	3	67	9	0.0303651228635723	4534	5898	5442
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pisum	4	134	109	0.0659249055150132	4211	5835	5580.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Prosopis	2	42	5	0.0322052250679878	4905	5930	5603
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	2	34	33	0.0829761745579475	4821	5861	5674.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	3	746	15	0.0632868603875975	4476	6057	5325.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	2	148	147	0.0479409343396633	4418	6236	5756.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sesbania	1	6	6	0.0391364056215668	5181	5865	5181
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sindora	1	1	1	0	5817	5817	5817
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	1	103	102	0.0647499457410944	4504	5933	5763
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Spatholobus	1	16	8	0.0912566951544799	4466	5806	5692
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sphenostylis	1	8	8	0.0936828261891998	4328	5907	4328
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	10	1676	13	0.0123023975039711	4606	5965	5277.8
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	4	1776	60	0.0401756333654584	4299	5948	5419
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	14	1522	11	0.0138900785977563	4366	5910	5567.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Quillajaceae	Quillaja	2	18	2	0.00434091403357799	5811	5821	5811
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Alnus	2	194	9	0.00690242547267535	4778	5813	5806.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	1	22	22	0.0760249410551321	5393	5666	5623
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	2	26	26	0.0440064118004607	4425	5747	5674.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Casuarinaceae	Casuarina	3	141	4	0.00790805347669233	4477	5849	5434.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Castanea	4	79	15	0.03049277303529	5008	5923	5789.25
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	3	14	5	0.011892179865079	4651	5904	4914
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Notholithocarpus	1	1	1	0	5809	5809	5809
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	18	1713	37	0.0227532235727296	4429	5862	5544.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Carya	5	15	4	0.0238838579773008	4432	5853	5499.8
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Cyclocarya	1	38	3	0.176779486962251	5617	5884	5621
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Juglans	8	57	44	0.109308632887254	4598	7056	5759.75
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Pterocarya	1	6	1	0	5856	5856	5856
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Myricaceae	Morella	1	10	3	0.103429898982411	5035	5863	5863
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Garryales	Eucommiaceae	Eucommia	1	230	14	0.0143801302130317	4657	5855	4657
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Apocynum	1	55	1	0	5835	5835	5835
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Cynanchum	1	22	22	0.101906298104072	4796	5890	5881
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Rauvolfia	1	6	5	0.0171082346866868	5839	5870	5870
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vinca	1	9	9	0.12713844122557	5786	5903	5863
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Voacanga	1	9	3	0.00988206866133386	5820	5823	5821
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana	1	6	6	0.0548118826890715	5210	5596	5596
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	2	17	3	0.00303310056019305	4558	5816	5814
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	1	1	1	0	5813	5813	5813
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Gardenia	1	6	6	0.0354558810967531	5396	5709	5577
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Gynochthodes	1	6	6	0.0753455756198363	5325	5783	5514
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Leptodermis	1	4	3	0.0201129611947017	4500	5548	5548
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Mitragyna	1	13	1	0	5813	5813	5813
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Oldenlandia	1	4	1	0	5760	5760	5760
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Ophiorrhiza	1	2	1	0	5807	5807	5807
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Sherardia	1	34	1	0	5779	5779	5779
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Icacinales	Icacinaceae	Nothapodytes	1	1	1	0	5858	5858	5858
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Andrographis	2	22	3	0.0130816711903639	5200	5851	5836
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Avicennia	1	1	1	0	5825	5825	5825
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Bignoniaceae	Jacaranda	1	352	40	0.0286928783401705	4367	5895	5836
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Gesneriaceae	Primulina	2	8	7	0.0308642967500018	5126	5838	5710
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Ajuga	2	381	3	0.0017045234433592	5720	5792	5792
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Ballota	1	177	70	0.0105197840716849	4845	5892	5848
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Caryopteris	1	7	1	0	5824	5824	5824
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Lavandula	1	12	12	0.0352211383426748	5809	5854	5823
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Leonotis	1	3	2	0.0489872113906526	5551	6083	5551
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Leonurus	1	11	9	0.0414365796225867	4521	5775	5775
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	1	33	9	0.0119960037155045	5240	5929	5929
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Nepeta	1	9	9	0.0357343544049861	5519	5913	5519
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Perilla	5	2908	531	0.00918798665227755	4449	6242	5912.6
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Plectranthus	1	1	1	0	5769	5769	5769
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Pogostemon	2	261	52	0.0972591946586153	4497	11164	5729
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	4	275	12	0.00482570008409739	5535	5890	5735
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	4	227	3	0.00114783012938375	5185	5825	5660.25
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Thymus	2	661	66	0.00915651378006976	4427	5878	5832.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Pinguicula	1	1	1	0	5819	5819	5819
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lentibulariaceae	Utricularia	1	2	2	0.00998525909162654	5178	5703	5703
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Linderniaceae	Craterostigma	1	6	5	0.0142765384317125	4439	5803	4921
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	2	29	5	0.0268500927481162	5211	5811	5774.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Forsythia	3	8	8	0.140221363823193	5224	5805	5586
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	29	6	1	0	5811	5833	5823.34482758621
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Jasminum	1	8	8	0.0678740318728486	5595	5835	5595
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Ligustrum	2	699	7	0.00658399017376858	5268	5881	5830
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Olea	3	15	14	0.0449518713535519	5763	5830	5809.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Osmanthus	1	37	7	0.0285101930698904	5229	5867	5830
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Euphrasia	1	779	9	0.00959182781831428	5774	5882	5831
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Phtheirospermum	1	1	1	0	5818	5818	5818
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Rehmannia	1	152	123	0	4377	5665	5428
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Striga	2	3	3	0.0417395591627087	5733	5797	5770.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Paulowniaceae	Paulownia	1	1	1	0	5750	5750	5750
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum	1	469	20	0.0203651792450906	4431	5935	5807
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	1	4	4	0.0454086632986316	4416	5784	4416
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	2	90	2	0.00332561507746899	5157	5816	5486.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Misopates	2	12	1	0	5789	5790	5789.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Penstemon	4	1764	10	0.00446171059653249	5702	7140	5781.75
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	2	42	39	0.029725487618122	4467	5784	5613
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Buddleja	1	7	1	0	5828	5828	5828
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Verbenaceae	Petrea	1	13	1	0	5838	5838	5838
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Verbenaceae	Verbena	1	35	1	0	5835	5835	5835
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Calycanthaceae	Chimonanthus	2	87	8	0.00575093680629171	4875	5876	5365
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Cinnamomum	1	8	1	0	5828	5828	5828
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Litsea	1	6	3	0.0204190771075436	5741	5848	5741
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Persea	3	642	11	0.0115878323424309	4455	5891	5379.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Umbellularia	1	724	4	0.0127791860734249	4332	5841	5841
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Chionographis	1	565	1	0	5897	5897	5897
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona	1	780	10	0.00919148991199058	4609	5900	5882
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Liriodendron	1	93	6	0.0136920191122219	4408	5785	5785
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia	4	32	5	0.00597719357186974	5788	5848	5797.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Erythroxylaceae	Erythroxylum	3	8	8	0.0132003856931383	4567	5762	5266
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Balakata	1	1	1	0	5853	5853	5853
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Cnidoscolus	1	614	11	0.00629067708098282	5189	5889	5810
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	2	1	1	0	5808	5824	5816
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	9	71	38	0.0595544571954728	4297	5866	5696.88888888889
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Excoecaria	1	465	5	0.0347987278326746	5683	5860	5856
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Hevea	5	37	37	0.0579671770068898	4357	6728	5618.8
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Jatropha	3	3	3	0.0591600497911171	5269	5819	5634
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Macaranga	1	1	1	0	5841	5841	5841
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mallotus	2	1254	171	0.0107854421698417	4690	5925	5689
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Manihot	7	2759	554	0.0271217765534252	4372	5988	5739
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	2	656	24	0.0189356307489229	4905	5880	5809.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Omphalea	1	1	1	0	5821	5821	5821
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Reutealis	1	703	7	0.0124973973252039	4626	5908	5843
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	2	12	12	0.0192398556068272	5266	5830	5541
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Triadica	2	1108	5	0.00234250229118496	5760	5849	5848.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Vernicia	1	1	1	0	5845	5845	5845
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum	1	5	1	0	5857	5857	5857
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	18	533	282	0.001908292399451	4396	5862	5409.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora	2	1	1	0	5798	5812	5805
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Passifloraceae	Turnera	1	3	3	0.101516885100014	5405	5730	5718
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Breynia	1	1	1	0	5810	5810	5810
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Flueggea	1	1	1	0	5803	5803	5803
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Rafflesiaceae	Rafflesia	1	1	1	0	5858	5858	5858
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Rafflesiaceae	Sapria	2	73	18	0.00776643882337734	4719	5915	5826
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Rhizophoraceae	Bruguiera	4	30	3	0.00516809579200969	5415	5827	5820.75
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Rhizophoraceae	Carallia	1	2	2	0.0596455963087065	5699	5719	5699
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Rhizophoraceae	Rhizophora	3	17	8	0.0213267699472588	5743	6165	5910.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	18	1942	946	0.0406631314807878	4272	7013	5693.55555555556
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix	9	7	7	0.0628212656902563	4673	5861	5652.77777777778
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Adansonia	1	3	3	0.277018557752503	5342	5774	5342
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Durio	4	242	229	0.218485909631899	4384	5963	5695.25
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Fremontodendron	1	606	4	0.0107167117332512	5826	6431	5891
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	2	145	15	0.0747608413221288	4523	5911	5599
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	43	649	92	0.0699598359273501	4394	6634	5710.67441860465
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Heritiera	1	1107	27	0.0174607458112476	5805	5887	5859
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	6	3542	125	0.0793242379776892	4482	6048	5307
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Kokia	1	2	2	0.165077153126281	4795	5531	5531
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Microcos	1	92	1	0	5876	5876	5876
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Theobroma	1	160	1	0	5828	5828	5828
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Thymelaeaceae	Aquilaria	3	45	15	0.0944043787901642	4636	5805	5716
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Thymelaeaceae	Stellera	1	21	18	0.0307134383799361	4357	5784	5776
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	1	17	2	0.00139704862518746	5735	5812	5812
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Lumnitzera	2	4	4	0.153516904577112	5289	6022	5713.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Punica	6	14	3	0.0154378199351648	5433	5815	5713.33333333333
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Sonneratia	2	4	2	0.0781542542498131	4545	5885	5861
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Trapa	1	650	7	0.0261931327709114	4509	5842	5791
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Melastoma	4	247	18	0.0220024950364996	4291	5880	5106.75
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Campomanesia	1	1	1	0	5739	5739	5739
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	3	5	5	0.017710973934409	5740	5924	5801.66666666667
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	23	32	32	0.0228534318443659	4352	5941	5676.47826086957
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	1	138	138	0.0623613826555045	4229	6143	5643
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Psidium	2	2	2	0.0542930683639744	4418	6391	5097.5
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium	1	1	1	0	5951	5951	5951
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Chamaenerion	2	2329	84	0.0102486499315672	4861	5901	5875
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Cabombaceae	Brasenia	1	285	6	0.0202120047135227	4938	5873	5351
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nuphar	1	1	1	0	5888	5888	5888
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea	3	184	10	0.0604645022350679	4566	6196	5476
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Pandanales	Velloziaceae	Acanthochlamys	1	1	1	0	4638	4638	4638
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Pandanales	Velloziaceae	Xerophyta	1	4	1	0	5399	5399	5399
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	4	1159	55	0.026521284480127	4726	5937	5604.25
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Bromeliaceae	Aechmea	1	2	2	0.020148110019263	5729	5758	5758
Archaeplastida	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Bromeliaceae	Ananas	4	64	13	0.00463539129002312	4668	5941	5896.25
